turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;Translation;;;;;;;;;;;;;;;;;;;;;;
39724;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ye;;;1,59077E+12;317;11;10;ye;;;;;;;;;;;;;;;;;;;;;;
39725;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;is;;;1,59077E+12;132;11;10;is;;;;;;;;;;;;;;;;;;;;;;
39726;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39727;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; your chat box coericovering the maze? Beca;;;1,59077E+12;10885;11;10; your chat box coericovering the maze? Beca;;;;;;;;;;;;;;;;;;;;;;
39728;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;mov;;;1,59077E+12;458;11;10;mov;;;;;;;;;;;;;;;;;;;;;;
39729;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;use;;;1,59077E+12;180;11;10;use;;;;;;;;;;;;;;;;;;;;;;
39730;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59077E+12;0;11;10;e;;;;;;;;;;;;;;;;;;;;;;
39731;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; m;;;1,59077E+12;215;11;10; m;;;;;;;;;;;;;;;;;;;;;;
39732;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39733;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39734;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;it;;;1,59077E+12;127;11;10;it;;;;;;;;;;;;;;;;;;;;;;
39735;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;ine ;;;1,59077E+12;659;11;10;ine ;;;;;;;;;;;;;;;;;;;;;;
39736;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;yo;;;1,59077E+12;144;11;10;yo;;;;;;;;;;;;;;;;;;;;;;
39737;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;i;;;1,59077E+12;0;11;10;i;;;;;;;;;;;;;;;;;;;;;;
39738;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;u ;;;1,59077E+12;116;11;10;u ;;;;;;;;;;;;;;;;;;;;;;
39739;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39740;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;can move it;;;1,59077E+12;2052;11;10;can move it;;;;;;;;;;;;;;;;;;;;;;
39741;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;can you resize yours?;;;1,59077E+12;3228;11;10;can you resize yours?;;;;;;;;;;;;;;;;;;;;;;
39742;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39743;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;I ;;;1,59077E+12;217;11;10;I ;;;;;;;;;;;;;;;;;;;;;;
39744;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;es;;;1,59077E+12;210;11;10;es;;;;;;;;;;;;;;;;;;;;;;
39745;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;really want to resiz;;;1,59077E+12;3862;11;10;really want to resiz;;;;;;;;;;;;;;;;;;;;;;
39746;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;c;;;1,59077E+12;0;11;10;c;;;;;;;;;;;;;;;;;;;;;;
39747;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;e m;;;1,59077E+12;358;11;10;e m;;;;;;;;;;;;;;;;;;;;;;
39748;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;j;;;1,59077E+12;0;11;10;j;;;;;;;;;;;;;;;;;;;;;;
39749;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;i;;;1,59077E+12;0;11;10;i;;;;;;;;;;;;;;;;;;;;;;
39750;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;u;;;1,59077E+12;0;11;10;u;;;;;;;;;;;;;;;;;;;;;;
39751;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;ne bu;;;1,59077E+12;553;11;10;ne bu;;;;;;;;;;;;;;;;;;;;;;
39752;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39753;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39754;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39755;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39756;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39757;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;I;;;1,59077E+12;0;11;10;I;;;;;;;;;;;;;;;;;;;;;;
39758;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;g;;;1,59077E+12;0;11;10;g;;;;;;;;;;;;;;;;;;;;;;
39759;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39760;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59077E+12;0;11;10;r;;;;;;;;;;;;;;;;;;;;;;
39761;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;can;;;1,59077E+12;141;11;10;can;;;;;;;;;;;;;;;;;;;;;;
39762;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;a;;;1,59077E+12;0;11;10;a;;;;;;;;;;;;;;;;;;;;;;
39763;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39764;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;b;;;1,59077E+12;0;11;10;b;;;;;;;;;;;;;;;;;;;;;;
39765;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;o;;;1,59077E+12;0;11;10;o;;;;;;;;;;;;;;;;;;;;;;
39766;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39767;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;n;;;1,59077E+12;0;11;10;n;;;;;;;;;;;;;;;;;;;;;;
39768;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59077E+12;0;11;10;i;;;;;;;;;;;;;;;;;;;;;;
39769;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;l;;;1,59077E+12;0;11;10;l;;;;;;;;;;;;;;;;;;;;;;
39770;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39771;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39772;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39773;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; move it;;;1,59077E+12;1305;11;10; move it;;;;;;;;;;;;;;;;;;;;;;
39774;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;and move on the righrt side o;;;1,59077E+12;5595;11;10;and move on the righrt side o;;;;;;;;;;;;;;;;;;;;;;
39775;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;i;;;1,59077E+12;0;11;10;i;;;;;;;;;;;;;;;;;;;;;;
39776;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;f;;;1,59077E+12;0;11;10;f;;;;;;;;;;;;;;;;;;;;;;
39777;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39778;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39779;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;';;;1,59077E+12;0;11;10;';;;;;;;;;;;;;;;;;;;;;;
39780;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;the;;;1,59077E+12;228;11;10;the;;;;;;;;;;;;;;;;;;;;;;
39781;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;s ;;;1,59077E+12;195;11;10;s ;;;;;;;;;;;;;;;;;;;;;;
39782;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39783;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;al;;;1,59077E+12;86;11;10;al;;;;;;;;;;;;;;;;;;;;;;
39784;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39785;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;wa;;;1,59077E+12;107;11;10;wa;;;;;;;;;;;;;;;;;;;;;;
39786;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;c;;;1,59077E+12;0;11;10;c;;;;;;;;;;;;;;;;;;;;;;
39787;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;ys;;;1,59077E+12;148;11;10;ys;;;;;;;;;;;;;;;;;;;;;;
39788;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59077E+12;0;11;10;r;;;;;;;;;;;;;;;;;;;;;;
39789;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39790;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ee;;;1,59077E+12;156;11;10;ee;;;;;;;;;;;;;;;;;;;;;;
39791;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;c;;;1,59077E+12;0;11;10;c;;;;;;;;;;;;;;;;;;;;;;
39792;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;n;;;1,59077E+12;0;11;10;n;;;;;;;;;;;;;;;;;;;;;;
39793;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;overing at least some of the mazeLet;;;1,59077E+12;7211;11;10;overing at least some of the mazeLet;;;;;;;;;;;;;;;;;;;;;;
39794;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39795;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;'s;;;1,59077E+12;189;11;10;'s;;;;;;;;;;;;;;;;;;;;;;
39796;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59077E+12;0;11;10;r;;;;;;;;;;;;;;;;;;;;;;
39797;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; j;;;1,59077E+12;243;11;10; j;;;;;;;;;;;;;;;;;;;;;;
39798;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39799;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;us;;;1,59077E+12;62;11;10;us;;;;;;;;;;;;;;;;;;;;;;
39800;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39801;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;t ;;;1,59077E+12;122;11;10;t ;;;;;;;;;;;;;;;;;;;;;;
39802;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;to;;;1,59077E+12;219;11;10;to;;;;;;;;;;;;;;;;;;;;;;
39803;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;a;;;1,59077E+12;0;11;10;a;;;;;;;;;;;;;;;;;;;;;;
39804;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39805;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39806;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;m;;;1,59077E+12;0;11;10;m;;;;;;;;;;;;;;;;;;;;;;
39807;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39808;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;o;;;1,59077E+12;0;11;10;o;;;;;;;;;;;;;;;;;;;;;;
39809;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;u;;;1,59077E+12;0;11;10;u;;;;;;;;;;;;;;;;;;;;;;
39810;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;v;;;1,59077E+12;0;11;10;v;;;;;;;;;;;;;;;;;;;;;;
39811;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;me;;;1,59077E+12;116;11;10;me;;;;;;;;;;;;;;;;;;;;;;
39812;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59077E+12;0;11;10;e;;;;;;;;;;;;;;;;;;;;;;
39813;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39814;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39815;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39816;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;m;;;1,59077E+12;0;11;10;m;;;;;;;;;;;;;;;;;;;;;;
39817;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;hat ;;;1,59077E+12;398;11;10;hat ;;;;;;;;;;;;;;;;;;;;;;
39818;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ay;;;1,59077E+12;294;11;10;ay;;;;;;;;;;;;;;;;;;;;;;
39819;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;th;;;1,59077E+12;118;11;10;th;;;;;;;;;;;;;;;;;;;;;;
39820;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59077E+12;0;11;10;e;;;;;;;;;;;;;;;;;;;;;;
39821;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;ey ;;;1,59077E+12;332;11;10;ey ;;;;;;;;;;;;;;;;;;;;;;
39822;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ma;;;1,59077E+12;668;11;10;ma;;;;;;;;;;;;;;;;;;;;;;
39823;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;d;;;1,59077E+12;0;11;10;d;;;;;;;;;;;;;;;;;;;;;;
39824;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;z;;;1,59077E+12;0;11;10;z;;;;;;;;;;;;;;;;;;;;;;
39825;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;id ;;;1,59077E+12;175;11;10;id ;;;;;;;;;;;;;;;;;;;;;;
39826;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59077E+12;0;11;10;e;;;;;;;;;;;;;;;;;;;;;;
39827;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;it on purposeOkay;;;1,59077E+12;3437;11;10;it on purposeOkay;;;;;;;;;;;;;;;;;;;;;;
39828;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;does it work?;;;1,59077E+12;2903;11;10;does it work?;;;;;;;;;;;;;;;;;;;;;;
39829;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;Kind of haha. Lets just continue;;;1,59077E+12;4406;11;10;Kind of haha. Lets just continue;;;;;;;;;;;;;;;;;;;;;;
39830;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;oke;;;1,59077E+12;299;11;10;oke;;;;;;;;;;;;;;;;;;;;;;
39831;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;Where ;;;1,59077E+12;464;11;10;Where ;;;;;;;;;;;;;;;;;;;;;;
39832;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59077E+12;0;11;10;r;;;;;;;;;;;;;;;;;;;;;;
39833;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;are;;;1,59077E+12;154;11;10;are;;;;;;;;;;;;;;;;;;;;;;
39834;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59077E+12;0;11;10;i;;;;;;;;;;;;;;;;;;;;;;
39835;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; y;;;1,59077E+12;200;11;10; y;;;;;;;;;;;;;;;;;;;;;;
39836;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;gh;;;1,59077E+12;106;11;10;gh;;;;;;;;;;;;;;;;;;;;;;
39837;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;our ;;;1,59077E+12;506;11;10;our ;;;;;;;;;;;;;;;;;;;;;;
39838;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;t ;;;1,59077E+12;287;11;10;t ;;;;;;;;;;;;;;;;;;;;;;
39839;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;gre;;;1,59077E+12;174;11;10;gre;;;;;;;;;;;;;;;;;;;;;;
39840;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;b;;;1,59077E+12;0;11;10;b;;;;;;;;;;;;;;;;;;;;;;
39841;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39842;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;o;;;1,59077E+12;0;11;10;o;;;;;;;;;;;;;;;;;;;;;;
39843;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59077E+12;0;11;10;s;;;;;;;;;;;;;;;;;;;;;;
39845;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ttom corner;;;1,59077E+12;2268;11;10;ttom corner;;;;;;;;;;;;;;;;;;;;;;
39846;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;can't reach itI ha;;;1,59077E+12;3654;11;10;can't reach itI ha;;;;;;;;;;;;;;;;;;;;;;
39847;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;t;;;1,59077E+12;0;11;10;t;;;;;;;;;;;;;;;;;;;;;;
39848;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;v;;;1,59077E+12;0;11;10;v;;;;;;;;;;;;;;;;;;;;;;
39849;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;h;;;1,59077E+12;0;11;10;h;;;;;;;;;;;;;;;;;;;;;;
39850;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;e ;;;1,59077E+12;136;11;10;e ;;;;;;;;;;;;;;;;;;;;;;
39851;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ir;;;1,59077E+12;172;11;10;ir;;;;;;;;;;;;;;;;;;;;;;
39852;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;two;;;1,59077E+12;243;11;10;two;;;;;;;;;;;;;;;;;;;;;;
39859;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;d line from the bottom, 2nd from the left;;;1,59077E+12;9957;11;10;d line from the bottom, 2nd from the left;;;;;;;;;;;;;;;;;;;;;;
39866;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;Im there ;;;1,59077E+12;1219;11;10;Im there ;;;;;;;;;;;;;;;;;;;;;;
39867;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;i am on xcan z;;;1,59077E+12;4122;11;10;i am on xcan z;;;;;;;;;;;;;;;;;;;;;;
39868;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;c;;;1,59077E+12;0;11;10;c;;;;;;;;;;;;;;;;;;;;;;
39869;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;o;;;1,59077E+12;0;11;10;o;;;;;;;;;;;;;;;;;;;;;;
39870;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;an;;;1,59077E+12;122;11;10;an;;;;;;;;;;;;;;;;;;;;;;
39871;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;o;;;1,59077E+12;0;11;10;o;;;;;;;;;;;;;;;;;;;;;;
39872;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39873;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;y;;;1,59077E+12;0;11;10;y;;;;;;;;;;;;;;;;;;;;;;
39874;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;you;;;1,59077E+12;247;11;10;you;;;;;;;;;;;;;;;;;;;;;;
39875;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;u;;;1,59077E+12;0;11;10;u;;;;;;;;;;;;;;;;;;;;;;
39883;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; go to the top trow third square from the left?;;;1,59077E+12;10468;11;10; go to the top trow third square from the left?;;;;;;;;;;;;;;;;;;;;;;
39884;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;yesuiam there;;;1,59077E+12;5541;11;10;yesuiam there;;;;;;;;;;;;;;;;;;;;;;
39886;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;hmm My gates didnt open;;;1,59077E+12;5557;11;10;hmm My gates didnt open;;;;;;;;;;;;;;;;;;;;;;
39887;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;n;;;1,59077E+12;0;11;10;n;;;;;;;;;;;;;;;;;;;;;;
39888;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59077E+12;0;11;10; ;;;;;;;;;;;;;;;;;;;;;;
39889;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;ow;;;1,59077E+12;92;11;10;ow;;;;;;;;;;;;;;;;;;;;;;
39892;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;Top ;;;1,59077E+12;685;11;10;Top ;;;;;;;;;;;;;;;;;;;;;;
39893;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;?;;;1,59077E+12;0;11;10;?;;;;;;;;;;;;;;;;;;;;;;
39900;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;Yes good WaitOkay im non x;;;1,59077E+12;9683;11;10;Yes good WaitOkay im non x;;;;;;;;;;;;;;;;;;;;;;
39908;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;i cnoncannot go therego to the second row, the second from the left;;;1,59077E+12;17255;11;10;i cnoncannot go therego to the second row, the second from the left;;;;;;;;;;;;;;;;;;;;;;
39916;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;im there;;;1,59077E+12;686;11;10;im there;;;;;;;;;;;;;;;;;;;;;;
39927;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;nothihngood nowwacome back;;;1,59077E+12;13647;11;10;nothihngood nowwacome back;;;;;;;;;;;;;;;;;;;;;;
39934;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;sorry haha ;;;1,59077E+12;2380;11;10;sorry haha ;;;;;;;;;;;;;;;;;;;;;;
39942;0025;TBTWYSIWYGTBT;TBT;data;Participant1;CORRECT;;;1,59077E+12;0;11;10;CORRECT;;;;;;;;;;;;;;;;;;;;;;
39943;0025;TBTWYSIWYGTBT;TBT;data;Participant2;CORRECT;;;1,59077E+12;0;11;10;CORRECT;;;;;;;;;;;;;;;;;;;;;;
39962;0025;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;i am on x haha;;;1,59077E+12;5561;11;10;i am on x haha;;;;;;;;;;;;;;;;;;;;;;
40287;0026;TBTWYSIWYGTBT;TBT;TBT;Participant2;Heya :);0;0;1,59083E+12;2672;0;2;Heya :);;;;;;;;;;;;;;;;;;;;;;
40288;0026;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;Heya :)((NEWLINE));;;1,59083E+12;2500;0;2;Heya :) ;;;;;;;;;;;;;;;;;;;;;;
40289;0026;TBTWYSIWYGTBT;TBT;TBT;Participant1;What's up babygirl :);3;3;1,59083E+12;9092;0;2;What's up babygirl :);;;;;;;;;;;;;;;;;;;;;;
40290;0026;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;What's up babygorlirl :)((NEWLINE));;;1,59083E+12;8766;0;2;What's up babygorlirl :) ;;;;;;;;;;;;;;;;;;;;;;
40291;0026;TBTWYSIWYGTBT;TBT;TBT;Participant2;:D;0;0;1,59083E+12;4969;0;2;:D;;;;;;;;;;;;;;;;;;;;;;
40292;0026;TBTWYSIWYGTBT;TBT;TBT;Participant2;Let's do this!;0;0;1,59083E+12;34844;0;2;Let's do this!;;;;;;;;;;;;;;;;;;;;;;
40293;0026;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;:D((NEWLINE))Let's do this!((NEWLINE));;;1,59083E+12;64453;0;2;:D Let's do this! ;;;;;;;;;;;;;;;;;;;;;;
40294;0026;TBTWYSIWYGTBT;TBT;TBT;Participant1;bottom left;0;0;1,59083E+12;4697;0;2;bottom left;;;;;;;;;;;;;;;;;;;;;;
40295;0026;TBTWYSIWYGTBT;TBT;TBT;Participant1;last row to the far left;0;0;1,59083E+12;3866;0;2;last row to the far left;;;;;;;;;;;;;;;;;;;;;;
40296;0026;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant1;bottom left((NEWLINE))last row to the far left((NEWLINE));;;1,59083E+12;9531;0;2;bottom left last row to the far left ;;;;;;;;;;;;;;;;;;;;;;
40297;0026;TBTWYSIWYGTBT;TBT;TBT;Participant2;Is where your cross is?;0;0;1,59083E+12;5610;0;2;Is where your cross is?;;;;;;;;;;;;;;;;;;;;;;
40298;0026;TBTWYSIWYGTBT;TBT;WYSIWYG;Participant2;Is where your cross is?((NEWLINE));;;1,59083E+12;5469;0;2;Is where your cross is? ;;;;;;;;;;;;;;;;;;;;;;
