turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;;;;;;;;;;;;;;;;;;;;;;;
46066;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46067;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;w;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46068;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;m;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46069;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;w;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46070;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;a;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46071;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46072;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;al;;;1,59084E+12;31;10;0;;;;;;;;;;;;;;;;;;;;;;;
46073;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ah;;;1,59084E+12;110;10;0;;;;;;;;;;;;;;;;;;;;;;;
46074;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46075;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;a;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46076;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;links bent;;;1,59084E+12;1110;10;0;;;;;;;;;;;;;;;;;;;;;;;
46077;0027;WYSIWYGTBT;TBT;TBT;Participant1;oww aha;0;0;1,59084E+12;2291;10;0;;;;;;;;;;;;;;;;;;;;;;;
46078;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46079;0027;WYSIWYGTBT;TBT;TBT;Participant2;als je elemaal links bent;0;0;1,59084E+12;3907;10;0;;;;;;;;;;;;;;;;;;;;;;;
46083;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46086;0027;WYSIWYGTBT;TBT;TBT;Participant1;deze dan?;0;0;1,59084E+12;1615;10;0;;;;;;;;;;;;;;;;;;;;;;;
46087;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;deze dan?((NEWLINE));;;1,59084E+12;1615;10;0;;;;;;;;;;;;;;;;;;;;;;;
46088;0027;WYSIWYGTBT;TBT;TBT;Participant2;jaaaaaaaa;3;4;1,59084E+12;4625;10;0;;;;;;;;;;;;;;;;;;;;;;;
46092;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;metjaaaaaaaa((NEWLINE));;;1,59084E+12;4625;10;0;;;;;;;;;;;;;;;;;;;;;;;
46093;0027;WYSIWYGTBT;TBT;TBT;Participant1;okee nice;0;0;1,59084E+12;993;10;0;;;;;;;;;;;;;;;;;;;;;;;
46094;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;okee nice((NEWLINE))mijn grijs;;;1,59084E+12;2403;10;0;;;;;;;;;;;;;;;;;;;;;;;
46095;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46096;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; is ;;;1,59084E+12;496;10;0;;;;;;;;;;;;;;;;;;;;;;;
46097;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;k b;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46098;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;2 vakj;;;1,59084E+12;552;10;0;;;;;;;;;;;;;;;;;;;;;;;
46099;0027;WYSIWYGTBT;TBT;TBT;Participant2;ik ben erdoor;0;0;1,59084E+12;1344;10;0;;;;;;;;;;;;;;;;;;;;;;;
46100;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;en erdoor((NEWLINE));;;1,59084E+12;15;10;0;;;;;;;;;;;;;;;;;;;;;;;
46101;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;es onder wa;;;1,59084E+12;2382;10;0;;;;;;;;;;;;;;;;;;;;;;;
46102;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;m;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46103;0027;WYSIWYGTBT;TBT;TBT;Participant1;mijn grijs is 2 vakjes onder waar jouw grijs is;6;6;1,59084E+12;11692;10;0;;;;;;;;;;;;;;;;;;;;;;;
46111;0027;WYSIWYGTBT;TBT;TBT;Participant1;en anders is er ook nog 1 grijs voor mij op het tweede rijtje van onder en dan de rechter vakje;0;0;1,59084E+12;17198;10;0;;;;;;;;;;;;;;;;;;;;;;;
46115;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ar jouw gijs isrijs is((NEWLINE))en anders is er ook nog 1 grijs voor mij op het tweede rijtje van onder en dan de rechter vakje((NEWLINE))wow mijn nederlands is echt ;;;1,59084E+12;28573;10;0;;;;;;;;;;;;;;;;;;;;;;;
46116;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;hi;;;1,59084E+12;281;10;0;;;;;;;;;;;;;;;;;;;;;;;
46117;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;d;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46118;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46119;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ie;;;1,59084E+12;114;10;0;;;;;;;;;;;;;;;;;;;;;;;
46120;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46123;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;p t;;;1,59084E+12;317;10;0;;;;;;;;;;;;;;;;;;;;;;;
46124;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;¿;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46125;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;riset;;;1,59084E+12;1013;10;0;;;;;;;;;;;;;;;;;;;;;;;
46126;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;½;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46127;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;est in de;;;1,59084E+12;1113;10;0;;;;;;;;;;;;;;;;;;;;;;;
46128;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;=;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46129;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ze c;;;1,59084E+12;271;10;0;;;;;;;;;;;;;;;;;;;;;;;
46130;0027;WYSIWYGTBT;TBT;TBT;Participant2;hier=;3;4;1,59084E+12;33781;10;0;;;;;;;;;;;;;;;;;;;;;;;
46131;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46132;0027;WYSIWYGTBT;TBT;TBT;Participant1;wow mijn nederlands is echt diep triest in deze chats haha;3;3;1,59084E+12;9622;10;0;;;;;;;;;;;;;;;;;;;;;;;
46133;0027;WYSIWYGTBT;TBT;TBT;Participant1;jaaa;0;0;1,59084E+12;453;10;0;;;;;;;;;;;;;;;;;;;;;;;
46134;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;hats haha((NEWLINE))jaaa((NEWLINE))wacht ;;;1,59084E+12;3231;10;0;;;;;;;;;;;;;;;;;;;;;;;
46135;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;die;;;1,59084E+12;203;10;0;;;;;;;;;;;;;;;;;;;;;;;
46136;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;f;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46137;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46138;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;f;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46139;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;v;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46140;0027;WYSIWYGTBT;TBT;TBT;Participant1;wacht ff;0;0;1,59084E+12;1233;10;0;;;;;;;;;;;;;;;;;;;;;;;
46141;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46142;0027;WYSIWYGTBT;TBT;TBT;Participant2;die van mij ook;0;0;1,59084E+12;2562;10;0;;;;;;;;;;;;;;;;;;;;;;;
46150;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;an mij ook((NEWLINE))nou moet je ;;;1,59084E+12;5219;10;0;;;;;;;;;;;;;;;;;;;;;;;
46151;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;i;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46152;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;w;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46153;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;k;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46154;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46155;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46156;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46157;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;o;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46158;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46159;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;p;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46160;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46161;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46162;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;op;;;1,59084E+12;109;10;0;;;;;;;;;;;;;;;;;;;;;;;
46163;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;kr;;;1,59084E+12;115;10;0;;;;;;;;;;;;;;;;;;;;;;;
46164;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46165;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ui;;;1,59084E+12;47;10;0;;;;;;;;;;;;;;;;;;;;;;;
46166;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46167;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46168;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;en;;;1,59084E+12;15;10;0;;;;;;;;;;;;;;;;;;;;;;;
46169;0027;WYSIWYGTBT;TBT;TBT;Participant1;ik op kruis;0;0;1,59084E+12;1266;10;0;;;;;;;;;;;;;;;;;;;;;;;
46170;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46171;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; gri;;;1,59084E+12;375;10;0;;;;;;;;;;;;;;;;;;;;;;;
46172;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ji;;;1,59084E+12;104;10;0;;;;;;;;;;;;;;;;;;;;;;;
46173;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;j;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46174;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;j;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46175;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;s ;;;1,59084E+12;125;10;0;;;;;;;;;;;;;;;;;;;;;;;
46176;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; o;;;1,59084E+12;150;10;0;;;;;;;;;;;;;;;;;;;;;;;
46177;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;s;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46178;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;o;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46179;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;t;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46180;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;k;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46181;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;aan;;;1,59084E+12;172;10;0;;;;;;;;;;;;;;;;;;;;;;;
46182;0027;WYSIWYGTBT;TBT;TBT;Participant1;jij ook?;0;0;1,59084E+12;1095;10;0;;;;;;;;;;;;;;;;;;;;;;;
46183;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;?((NEWLINE));;;1,59084E+12;145;10;0;;;;;;;;;;;;;;;;;;;;;;;
46184;0027;WYSIWYGTBT;TBT;TBT;Participant2;nou moet je weer op een grijs staan;0;0;1,59084E+12;4797;10;0;;;;;;;;;;;;;;;;;;;;;;;
46185;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;((NEWLINE))voor mij w;;;1,59084E+12;2328;10;0;;;;;;;;;;;;;;;;;;;;;;;
46186;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;o;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46187;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;an;;;1,59084E+12;125;10;0;;;;;;;;;;;;;;;;;;;;;;;
46188;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;w;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46189;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;t ;;;1,59084E+12;78;10;0;;;;;;;;;;;;;;;;;;;;;;;
46190;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;w ;;;1,59084E+12;103;10;0;;;;;;;;;;;;;;;;;;;;;;;
46191;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46192;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;h;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46193;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;k;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46194;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ah;;;1,59084E+12;70;10;0;;;;;;;;;;;;;;;;;;;;;;;
46195;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46196;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;aha;;;1,59084E+12;163;10;0;;;;;;;;;;;;;;;;;;;;;;;
46197;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ka;;;1,59084E+12;15;10;0;;;;;;;;;;;;;;;;;;;;;;;
46198;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46199;0027;WYSIWYGTBT;TBT;TBT;Participant1;oww hahaha;0;0;1,59084E+12;1146;10;0;;;;;;;;;;;;;;;;;;;;;;;
46200;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;n er niet do;;;1,59084E+12;1453;10;0;;;;;;;;;;;;;;;;;;;;;;;
46201;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;er;;;1,59084E+12;125;10;0;;;;;;;;;;;;;;;;;;;;;;;
46202;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;or;;;1,59084E+12;78;10;0;;;;;;;;;;;;;;;;;;;;;;;
46203;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ge;;;1,59084E+12;115;10;0;;;;;;;;;;;;;;;;;;;;;;;
46204;0027;WYSIWYGTBT;TBT;TBT;Participant2;voor mij want ik kan er niet door;0;0;1,59084E+12;5094;10;0;;;;;;;;;;;;;;;;;;;;;;;
46205;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46206;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ns beneden;;;1,59084E+12;1893;10;0;;;;;;;;;;;;;;;;;;;;;;;
46207;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;mijn t;;;1,59084E+12;907;10;0;;;;;;;;;;;;;;;;;;;;;;;
46208;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46209;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;w;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46210;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;g;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46211;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ee;;;1,59084E+12;125;10;0;;;;;;;;;;;;;;;;;;;;;;;
46212;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ra;;;1,59084E+12;63;10;0;;;;;;;;;;;;;;;;;;;;;;;
46213;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;de;;;1,59084E+12;141;10;0;;;;;;;;;;;;;;;;;;;;;;;
46214;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;a;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46215;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46216;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;g;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46217;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;gr;;;1,59084E+12;94;10;0;;;;;;;;;;;;;;;;;;;;;;;
46218;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;?;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46219;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46220;0027;WYSIWYGTBT;TBT;TBT;Participant1;ergens beneden graag?;0;0;1,59084E+12;4649;10;0;;;;;;;;;;;;;;;;;;;;;;;
46221;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46222;0027;WYSIWYGTBT;TBT;TBT;Participant2;mijn tweede grijs is;0;0;1,59084E+12;3344;10;0;;;;;;;;;;;;;;;;;;;;;;;
46223;0027;WYSIWYGTBT;TBT;TBT;Participant2;in de tweede rij van ondermiddelste vakje;0;0;1,59084E+12;10203;10;0;;;;;;;;;;;;;;;;;;;;;;;
46225;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;js is((NEWLINE))in de tweede rij van ondermiddelste vakje((NEWLINE));;;1,59084E+12;13656;10;0;;;;;;;;;;;;;;;;;;;;;;;
46226;0027;WYSIWYGTBT;TBT;TBT;Participant1;dezE?;0;0;1,59084E+12;913;10;0;;;;;;;;;;;;;;;;;;;;;;;
46229;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;dezE?((NEWLINE));;;1,59084E+12;912;10;0;;;;;;;;;;;;;;;;;;;;;;;
46230;0027;WYSIWYGTBT;TBT;TBT;Participant2;jaaaa;0;0;1,59084E+12;797;10;0;;;;;;;;;;;;;;;;;;;;;;;
46233;0027;WYSIWYGTBT;TBT;TBT;Participant2;ik ben er;0;0;1,59084E+12;4188;10;0;;;;;;;;;;;;;;;;;;;;;;;
46240;0027;WYSIWYGTBT;TBT;data;Participant1;CORRECT;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46241;0027;WYSIWYGTBT;TBT;data;Participant2;CORRECT;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46252;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;jaaaa((NEWLINE))ik ben er((NEWLINE))ukn;;;1,59084E+12;9735;10;0;;;;;;;;;;;;;;;;;;;;;;;
46253;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;y;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46254;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46255;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;eah;;;1,59084E+12;231;10;0;;;;;;;;;;;;;;;;;;;;;;;
46256;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ce;;;1,59084E+12;141;10;0;;;;;;;;;;;;;;;;;;;;;;;
46257;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;h;;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46258;0027;WYSIWYGTBT;TBT;TBT;Participant2;nice;2;3;1,59084E+12;3546;10;0;;;;;;;;;;;;;;;;;;;;;;;
46263;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59084E+12;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
46264;0027;WYSIWYGTBT;TBT;TBT;Participant1;yeahh;0;0;1,59084E+12;1511;10;0;;;;;;;;;;;;;;;;;;;;;;;
46271;0027;WYSIWYGTBT;TBT;TBT;Participant1;we did it;0;0;1,59084E+12;2085;11;1;;;;;;;;;;;;;;;;;;;;;;;
46272;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE))we did it((NEWLINE))ok;;;1,59084E+12;5962;11;1;;;;;;;;;;;;;;;;;;;;;;;
46273;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;n;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46274;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;e;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46275;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46276;0027;WYSIWYGTBT;TBT;TBT;Participant1;oke;0;0;1,59084E+12;462;11;1;;;;;;;;;;;;;;;;;;;;;;;
46277;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46278;0027;WYSIWYGTBT;TBT;TBT;Participant2;nice;0;0;1,59084E+12;1234;11;1;;;;;;;;;;;;;;;;;;;;;;;
46279;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ce((NEWLINE));;;1,59084E+12;578;11;1;;;;;;;;;;;;;;;;;;;;;;;
46280;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ne;;;1,59084E+12;104;11;1;;;;;;;;;;;;;;;;;;;;;;;
46281;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ik sta twee;;;1,59084E+12;1375;11;1;;;;;;;;;;;;;;;;;;;;;;;
46282;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;m;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46283;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;d;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46284;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;i;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46285;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;e ;;;1,59084E+12;31;11;1;;;;;;;;;;;;;;;;;;;;;;;
46286;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;j;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46287;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;r;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46288;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;n;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46289;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;ij;;;1,59084E+12;141;11;1;;;;;;;;;;;;;;;;;;;;;;;
46290;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46291;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;d ;;;1,59084E+12;47;11;1;;;;;;;;;;;;;;;;;;;;;;;
46292;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;k;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46293;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;v;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46294;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ru;;;1,59084E+12;79;11;1;;;;;;;;;;;;;;;;;;;;;;;
46295;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;an;;;1,59084E+12;78;11;1;;;;;;;;;;;;;;;;;;;;;;;
46296;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;is;;;1,59084E+12;103;11;1;;;;;;;;;;;;;;;;;;;;;;;
46297;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46298;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1; i;;;1,59084E+12;145;11;1;;;;;;;;;;;;;;;;;;;;;;;
46299;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant2;o;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
46300;0027;WYSIWYGTBT;TBT;WYSIWYG;Participant1;s;;;1,59084E+12;0;11;1;;;;;;;;;;;;;;;;;;;;;;;
